ride_id,driver_id,customer_id,pickup_location,drop_location,distance_km,ride_duration,fare_amount,surge_multiplier,ride_date,payment_type
273,119,1064,Gachibowli,Gachibowli,23.89,24,261.88,1.1,2025-01-30 03:32:00,Cash
274,113,1091,Gachibowli,Secunderabad,14.36,40,132.1,1.7,2025-01-28 23:13:00,Card
275,135,1078,Hitech City,Madhapur,24.0,50,318.72,1.4,2025-01-07 00:40:00,Card
276,127,1094,Madhapur,Gachibowli,14.45,43,86.38,2.4,2025-01-24 02:26:00,UPI
277,148,1063,Madhapur,Gachibowli,6.06,47,313.92,1.8,2025-01-07 22:21:00,Card
278,118,1028,Hyderabad,Gachibowli,20.43,37,390.95,1.2,2025-01-13 07:01:00,Cash
279,103,1072,Kukatpally,Hitech City,12.12,15,301.61,1.4,2025-01-10 19:08:00,Cash
280,150,1094,Hitech City,Kukatpally,18.75,54,405.06,1.3,2025-01-04 18:21:00,Cash
281,123,1082,Hitech City,Hitech City,20.43,33,276.4,1.1,2025-01-06 10:48:00,Cash
282,119,1007,Gachibowli,Hitech City,2.33,56,341.07,2.4,2025-01-03 04:48:00,Cash
283,134,1077,Hyderabad,Kukatpally,19.1,15,217.54,1.7,2025-01-18 02:32:00,Card
284,118,1025,Hitech City,Madhapur,6.58,29,235.55,1.0,2025-01-19 09:07:00,Card
285,150,1080,Hyderabad,Gachibowli,21.89,33,287.87,1.7,2025-01-04 02:34:00,Cash
286,115,1020,Kukatpally,Kukatpally,15.76,45,364.44,2.5,2025-01-23 03:16:00,Cash
287,102,1030,Kukatpally,Kukatpally,17.1,25,110.3,2.1,2025-01-24 11:57:00,Cash
288,116,1085,Madhapur,Gachibowli,25.0,45,426.97,1.3,2025-01-04 03:14:00,Cash
289,148,1093,Hyderabad,Madhapur,5.01,56,269.49,1.9,2025-01-09 14:16:00,Cash
290,136,1070,Hyderabad,Hitech City,24.68,44,363.52,1.3,2025-01-30 06:33:00,UPI
291,127,1010,Kukatpally,Madhapur,23.76,26,409.53,1.7,2025-01-10 01:50:00,Card
292,139,1050,Madhapur,Gachibowli,12.6,21,209.26,1.9,2025-01-09 10:18:00,UPI
293,102,1079,Hitech City,Madhapur,15.53,54,434.48,1.7,2025-01-06 22:27:00,UPI
294,147,1035,Hyderabad,Hitech City,20.59,49,208.96,1.1,2025-01-09 18:36:00,UPI
295,129,1095,Hyderabad,Gachibowli,22.43,48,284.03,2.2,2025-01-02 06:57:00,Card
296,102,1085,Kukatpally,Secunderabad,14.07,27,193.54,1.4,2025-01-13 12:28:00,UPI
297,123,1095,Gachibowli,Madhapur,12.99,9,497.01,1.7,2025-01-24 00:31:00,Cash
298,141,1049,Madhapur,Madhapur,10.53,29,221.47,2.3,2025-01-28 07:02:00,Card
299,150,1005,Hyderabad,Secunderabad,6.01,48,478.45,2.3,2025-01-25 01:01:00,Cash
300,107,1087,Hitech City,Gachibowli,13.83,40,241.45,1.5,2025-01-15 23:10:00,Cash
301,137,1071,Hyderabad,Secunderabad,18.27,35,265.96,1.3,2025-01-13 07:31:00,Cash
302,111,1056,Hitech City,Kukatpally,18.7,52,76.3,2.3,2025-01-30 03:03:00,Cash
303,109,1035,Gachibowli,Madhapur,3.03,41,305.29,1.7,2025-01-14 04:56:00,Card
304,146,1001,Hyderabad,Kukatpally,14.76,33,360.74,1.6,2025-01-02 11:26:00,UPI
305,119,1027,Gachibowli,Kukatpally,18.1,26,334.31,1.4,2025-01-03 21:38:00,Cash
306,123,1044,Gachibowli,Madhapur,12.12,7,476.38,2.5,2025-01-27 18:17:00,Cash
307,134,1062,Kukatpally,Gachibowli,2.63,10,134.91,1.2,2025-01-23 23:08:00,Cash
308,138,1082,Kukatpally,Secunderabad,2.58,48,254.38,2.0,2025-01-21 02:02:00,Cash
309,118,1091,Hitech City,Secunderabad,15.05,57,264.23,1.9,2025-01-28 14:26:00,Card
310,125,1068,Kukatpally,Madhapur,9.51,48,56.74,2.0,2025-01-15 19:29:00,Card
311,141,1035,Madhapur,Hitech City,6.16,55,208.15,1.9,2025-01-06 13:53:00,Card
312,145,1075,Kukatpally,Kukatpally,9.36,32,478.09,1.5,2025-01-16 12:46:00,UPI
313,144,1033,Hyderabad,Secunderabad,9.51,17,362.65,2.4,2025-01-16 13:40:00,UPI
314,106,1097,Hyderabad,Kukatpally,14.24,20,284.01,2.2,2025-01-13 23:14:00,Cash
315,131,1035,Hyderabad,Secunderabad,23.07,53,137.58,1.6,2025-01-16 00:41:00,Cash
316,149,1080,Hyderabad,Kukatpally,13.88,9,486.53,2.2,2025-01-20 12:56:00,UPI
317,140,1010,Hyderabad,Kukatpally,14.71,52,121.39,2.0,2025-01-15 20:32:00,Cash
318,142,1050,Kukatpally,Kukatpally,11.47,34,119.55,2.3,2025-01-12 13:01:00,Cash
319,134,1063,Gachibowli,Hitech City,20.2,5,448.68,2.4,2025-01-27 17:20:00,Card
320,138,1043,Hitech City,Secunderabad,23.08,24,60.12,1.5,2025-01-28 03:22:00,Card
321,135,1036,Madhapur,Hitech City,16.2,39,283.46,1.6,2025-01-29 14:01:00,Cash
322,118,1032,Hitech City,Gachibowli,11.93,7,85.78,2.4,2025-01-15 06:09:00,UPI
323,112,1065,Madhapur,Madhapur,15.65,51,85.81,1.9,2025-01-04 05:29:00,UPI
324,112,1045,Kukatpally,Gachibowli,20.78,48,207.02,1.6,2025-01-01 15:03:00,Card
325,111,1038,Madhapur,Kukatpally,19.14,26,274.49,1.8,2025-01-30 18:55:00,Card
326,106,1086,Hyderabad,Hitech City,2.37,13,294.1,1.3,2025-01-27 18:45:00,Cash
327,124,1092,Hyderabad,Secunderabad,8.98,15,348.05,2.4,2025-01-04 01:46:00,Cash
328,118,1090,Kukatpally,Secunderabad,2.14,42,478.33,1.1,2025-01-13 16:53:00,Cash
329,110,1015,Madhapur,Hitech City,4.7,39,293.01,2.1,2025-01-19 08:01:00,Card
330,123,1050,Hitech City,Secunderabad,17.85,8,395.04,1.3,2025-01-13 09:23:00,Card
331,141,1012,Hyderabad,Madhapur,13.5,5,363.46,1.7,2025-01-01 10:32:00,Card
332,114,1011,Kukatpally,Secunderabad,2.57,29,198.32,1.6,2025-01-21 18:11:00,Cash
333,123,1029,Hitech City,Hitech City,23.51,8,56.5,2.0,2025-01-28 16:54:00,UPI
334,110,1037,Hyderabad,Hitech City,12.6,29,77.91,2.0,2025-01-21 21:19:00,Card
335,106,1006,Madhapur,Secunderabad,8.66,23,192.88,1.4,2025-01-06 02:25:00,Cash
336,115,1067,Hitech City,Madhapur,6.38,50,174.51,1.9,2025-01-24 00:15:00,Cash
337,130,1089,Hitech City,Madhapur,19.27,44,319.17,2.0,2025-01-05 06:46:00,UPI
338,108,1012,Gachibowli,Secunderabad,17.27,15,204.64,1.8,2025-01-04 22:46:00,UPI
339,118,1100,Gachibowli,Secunderabad,12.01,11,261.69,2.4,2025-01-12 16:13:00,UPI
340,102,1030,Hitech City,Kukatpally,16.29,56,160.94,2.1,2025-01-23 13:11:00,Card
341,139,1020,Hitech City,Madhapur,8.16,45,138.62,1.8,2025-01-25 12:49:00,Card
342,113,1059,Hitech City,Hitech City,19.87,19,185.55,2.2,2025-01-09 19:43:00,UPI
343,137,1094,Hyderabad,Hitech City,19.14,50,180.09,1.3,2025-01-23 17:51:00,Cash
344,106,1015,Hitech City,Madhapur,24.46,21,390.51,2.1,2025-01-13 07:30:00,Card
345,132,1086,Kukatpally,Madhapur,15.07,23,444.15,1.5,2025-01-06 12:21:00,UPI
346,143,1061,Gachibowli,Secunderabad,14.07,8,494.73,2.0,2025-01-23 20:28:00,Cash
347,140,1016,Hyderabad,Madhapur,19.47,48,354.01,1.7,2025-01-16 05:21:00,Card
348,143,1025,Hitech City,Hitech City,12.95,13,412.37,1.7,2025-01-30 03:09:00,UPI
349,128,1093,Hitech City,Secunderabad,6.09,44,480.98,2.1,2025-01-12 06:23:00,Card
350,105,1011,Gachibowli,Madhapur,13.9,55,145.42,2.5,2025-01-09 13:12:00,UPI
351,122,1073,Kukatpally,Kukatpally,2.97,45,194.56,1.2,2025-01-18 21:48:00,Cash
352,103,1035,Hitech City,Gachibowli,23.8,17,118.57,1.1,2025-01-13 08:04:00,Cash
353,135,1004,Gachibowli,Hitech City,18.49,44,215.88,1.5,2025-01-10 19:47:00,UPI
354,132,1041,Gachibowli,Hitech City,9.86,52,301.57,1.5,2025-01-13 19:27:00,Card
355,116,1008,Hyderabad,Hitech City,6.41,51,453.23,1.1,2025-01-17 09:26:00,UPI
356,145,1074,Gachibowli,Gachibowli,3.45,28,129.07,1.1,2025-01-14 02:07:00,Cash
357,117,1064,Gachibowli,Hitech City,6.41,31,103.46,2.1,2025-01-06 17:52:00,Card
358,143,1087,Hyderabad,Madhapur,20.05,22,149.4,1.5,2025-01-03 20:28:00,Cash
359,129,1045,Kukatpally,Kukatpally,8.56,24,471.71,1.8,2025-01-19 23:42:00,Cash
360,146,1100,Hitech City,Madhapur,15.14,38,293.31,1.1,2025-01-01 05:45:00,Cash
361,105,1086,Hitech City,Secunderabad,5.1,34,232.38,2.0,2025-01-24 12:21:00,Cash
362,100,1090,Kukatpally,Kukatpally,7.27,34,285.39,1.8,2025-01-05 06:03:00,Card
363,110,1075,Madhapur,Hitech City,20.81,27,109.63,1.4,2025-01-22 18:12:00,UPI
364,104,1069,Gachibowli,Hitech City,3.01,42,296.41,1.0,2025-01-11 22:00:00,Cash
365,142,1078,Madhapur,Gachibowli,19.94,27,175.57,1.9,2025-01-23 17:57:00,Card
366,136,1020,Hitech City,Madhapur,8.39,52,384.21,2.4,2025-01-17 20:58:00,UPI
367,137,1013,Hyderabad,Kukatpally,13.66,28,273.71,2.4,2025-01-21 03:21:00,Cash
368,119,1093,Madhapur,Madhapur,11.18,34,243.58,2.1,2025-01-07 06:59:00,Card
369,102,1005,Madhapur,Kukatpally,21.52,15,135.25,1.1,2025-01-25 22:19:00,Cash
370,104,1003,Hitech City,Secunderabad,4.52,14,365.47,2.5,2025-01-04 14:42:00,Card
371,112,1032,Hitech City,Hitech City,8.66,34,290.24,2.1,2025-01-18 22:26:00,Cash
372,105,1100,Gachibowli,Hitech City,15.72,24,208.9,2.4,2025-01-26 12:13:00,Cash
373,136,1033,Gachibowli,Hitech City,7.27,50,53.73,1.2,2025-01-16 09:01:00,Card
374,138,1021,Hyderabad,Kukatpally,3.35,34,297.43,1.6,2025-01-22 21:43:00,UPI
375,145,1099,Gachibowli,Gachibowli,2.31,6,61.21,2.1,2025-01-16 14:23:00,Card
376,114,1071,Gachibowli,Gachibowli,15.33,34,493.45,1.3,2025-01-07 03:55:00,Card
377,147,1040,Kukatpally,Madhapur,14.31,55,168.0,2.5,2025-01-16 08:33:00,Cash
378,134,1098,Hitech City,Gachibowli,19.4,35,101.11,2.5,2025-01-23 21:42:00,Card
379,149,1054,Gachibowli,Kukatpally,19.9,56,477.3,2.2,2025-01-18 08:03:00,UPI
380,142,1020,Hitech City,Secunderabad,20.15,51,65.67,1.7,2025-01-30 11:15:00,Cash
381,103,1069,Hitech City,Gachibowli,10.66,40,98.06,1.8,2025-01-13 22:11:00,UPI
382,129,1056,Madhapur,Gachibowli,4.67,5,446.66,2.3,2025-01-25 00:02:00,Card
383,122,1094,Hitech City,Kukatpally,17.98,28,452.11,1.8,2025-01-10 10:26:00,Card
384,138,1031,Hitech City,Gachibowli,15.25,49,477.73,2.3,2025-01-04 19:54:00,Cash
385,116,1080,Madhapur,Hitech City,10.94,52,127.66,1.3,2025-01-26 14:51:00,UPI
386,141,1037,Kukatpally,Gachibowli,23.43,27,482.96,1.5,2025-01-29 19:22:00,Card
387,119,1045,Hyderabad,Kukatpally,5.6,8,93.19,1.8,2025-01-08 09:07:00,UPI
388,101,1090,Gachibowli,Secunderabad,9.02,31,147.03,1.2,2025-01-24 05:02:00,UPI
389,129,1007,Gachibowli,Kukatpally,23.36,26,294.83,1.3,2025-01-30 20:40:00,UPI
390,116,1027,Hyderabad,Hitech City,13.91,45,196.41,1.5,2025-01-26 07:14:00,UPI
391,136,1041,Gachibowli,Gachibowli,9.62,11,253.32,1.7,2025-01-01 18:32:00,Card
392,110,1073,Madhapur,Hitech City,18.73,9,444.32,1.4,2025-01-13 22:46:00,Cash
393,103,1059,Gachibowli,Hitech City,9.74,27,104.13,2.2,2025-01-07 18:27:00,Cash
394,130,1043,Hyderabad,Madhapur,17.73,11,394.82,1.8,2025-01-15 20:24:00,Card
395,125,1021,Hyderabad,Gachibowli,12.4,24,283.82,1.5,2025-01-11 10:14:00,Card
396,120,1009,Hyderabad,Gachibowli,11.51,11,99.84,1.5,2025-01-11 15:07:00,UPI
397,102,1060,Gachibowli,Hitech City,10.7,25,443.43,2.0,2025-01-18 05:05:00,Card
398,101,1065,Gachibowli,Madhapur,12.12,9,488.19,1.2,2025-01-04 02:03:00,Cash
399,127,1005,Gachibowli,Hitech City,3.46,26,416.51,2.0,2025-01-19 01:09:00,Cash
400,140,1071,Hitech City,Hitech City,3.76,36,263.25,2.4,2025-01-11 18:55:00,UPI
401,144,1072,Hitech City,Secunderabad,15.86,21,320.36,2.2,2025-01-27 18:36:00,UPI
402,150,1092,Gachibowli,Madhapur,3.52,13,172.33,1.2,2025-01-14 23:14:00,Card
403,120,1049,Gachibowli,Gachibowli,11.75,54,361.42,2.0,2025-01-18 10:40:00,UPI
404,121,1019,Gachibowli,Gachibowli,14.46,53,54.9,2.3,2025-01-26 00:21:00,Card
405,110,1030,Hitech City,Kukatpally,4.42,33,498.11,1.6,2025-01-03 16:13:00,Card
406,139,1009,Kukatpally,Hitech City,11.69,13,115.48,1.1,2025-01-19 14:06:00,Cash
407,131,1050,Hitech City,Gachibowli,11.64,57,484.58,2.4,2025-01-17 02:37:00,Card
408,119,1018,Madhapur,Madhapur,13.44,59,295.8,1.7,2025-01-15 19:53:00,UPI
409,131,1043,Madhapur,Gachibowli,2.3,59,192.02,2.2,2025-01-27 04:22:00,UPI
410,129,1001,Gachibowli,Hitech City,6.26,36,124.04,1.4,2025-01-10 04:32:00,Cash
411,121,1057,Gachibowli,Gachibowli,4.84,37,416.34,1.3,2025-01-11 10:02:00,Card
412,121,1048,Kukatpally,Hitech City,10.72,50,408.99,1.3,2025-01-29 23:21:00,Cash
413,119,1080,Hitech City,Gachibowli,2.99,28,72.56,2.1,2025-01-02 23:45:00,UPI
414,106,1062,Kukatpally,Gachibowli,12.2,58,284.18,2.1,2025-01-15 19:28:00,Card
415,109,1099,Hyderabad,Hitech City,17.73,36,299.72,1.7,2025-01-29 09:08:00,UPI
416,140,1032,Gachibowli,Gachibowli,14.2,55,332.36,2.3,2025-01-18 13:06:00,UPI
417,147,1008,Kukatpally,Kukatpally,6.8,60,154.62,1.1,2025-01-13 05:01:00,Card
418,118,1063,Hyderabad,Kukatpally,17.94,5,205.4,2.0,2025-01-23 01:19:00,Card
419,139,1080,Hyderabad,Madhapur,14.55,12,121.32,1.8,2025-01-21 05:37:00,Card
420,127,1014,Madhapur,Secunderabad,5.16,53,112.71,1.0,2025-01-22 08:55:00,Card
421,146,1098,Gachibowli,Kukatpally,3.75,46,151.66,1.8,2025-01-10 19:38:00,Cash
422,113,1086,Madhapur,Hitech City,5.25,16,176.8,1.3,2025-01-29 15:38:00,Cash
423,143,1053,Gachibowli,Kukatpally,10.19,56,273.23,1.4,2025-01-22 01:15:00,Cash
424,105,1047,Gachibowli,Gachibowli,6.3,44,93.76,2.0,2025-01-29 07:40:00,Cash
425,107,1001,Hitech City,Secunderabad,10.73,42,354.57,1.6,2025-01-22 22:34:00,Card
426,143,1086,Hyderabad,Madhapur,16.03,50,449.61,1.2,2025-01-25 21:15:00,Cash
427,136,1094,Hitech City,Secunderabad,17.38,9,171.15,1.8,2025-01-16 22:52:00,Card
428,112,1012,Kukatpally,Hitech City,6.7,55,194.28,1.5,2025-01-01 05:35:00,Card
429,150,1033,Madhapur,Gachibowli,22.08,47,302.62,1.1,2025-01-08 06:50:00,UPI
430,133,1055,Kukatpally,Madhapur,20.92,49,486.66,1.7,2025-01-16 01:22:00,UPI
431,150,1006,Hyderabad,Secunderabad,22.32,53,398.65,2.4,2025-01-07 06:43:00,Cash
432,109,1091,Hyderabad,Madhapur,13.41,33,392.07,1.4,2025-01-24 15:39:00,Cash
433,114,1064,Madhapur,Madhapur,12.82,57,289.51,1.7,2025-01-09 19:39:00,Cash
434,115,1019,Kukatpally,Kukatpally,9.13,55,108.22,1.9,2025-01-06 04:41:00,Cash
435,139,1100,Madhapur,Gachibowli,24.43,59,69.14,1.0,2025-01-01 11:14:00,Card
436,136,1065,Hitech City,Gachibowli,2.82,37,404.67,1.1,2025-01-09 12:09:00,Card
437,146,1022,Hitech City,Madhapur,15.7,29,78.0,1.9,2025-01-17 14:23:00,Cash
438,141,1021,Hyderabad,Hitech City,17.73,27,474.69,1.6,2025-01-21 16:15:00,Card
439,112,1019,Madhapur,Secunderabad,3.65,43,226.92,1.4,2025-01-08 18:41:00,Cash
440,107,1077,Gachibowli,Hitech City,7.67,49,194.86,1.1,2025-01-30 05:06:00,Cash
441,138,1076,Madhapur,Kukatpally,13.7,57,229.75,2.2,2025-01-08 05:37:00,UPI
442,107,1081,Hyderabad,Madhapur,7.38,36,232.17,1.4,2025-01-19 16:59:00,Card
443,120,1067,Hitech City,Madhapur,9.54,58,51.11,1.3,2025-01-19 23:27:00,Card
444,110,1077,Madhapur,Madhapur,18.71,57,130.29,2.2,2025-01-29 14:42:00,Cash
445,102,1086,Madhapur,Madhapur,7.76,26,451.14,2.0,2025-01-13 04:10:00,Card
446,146,1024,Hyderabad,Gachibowli,21.41,59,320.02,1.3,2025-01-24 21:18:00,Cash
447,143,1004,Hyderabad,Hitech City,14.2,60,260.65,1.5,2025-01-06 21:37:00,Cash
448,123,1099,Hyderabad,Secunderabad,9.82,12,304.17,2.3,2025-01-25 05:51:00,UPI
449,103,1024,Gachibowli,Secunderabad,9.32,39,232.05,1.2,2025-01-20 15:06:00,Cash
450,103,1089,Gachibowli,Secunderabad,23.7,55,112.98,1.8,2025-01-20 08:35:00,Card
451,114,1061,Hitech City,Kukatpally,10.72,31,149.93,1.9,2025-01-03 07:59:00,Cash
452,144,1002,Hyderabad,Kukatpally,2.97,60,90.61,1.3,2025-01-11 00:55:00,UPI
453,118,1034,Hyderabad,Gachibowli,17.36,18,307.0,1.8,2025-01-13 00:02:00,UPI
454,126,1087,Gachibowli,Gachibowli,9.67,55,420.65,2.1,2025-01-28 06:16:00,Cash
455,104,1023,Hitech City,Secunderabad,2.17,43,319.31,1.1,2025-01-17 04:21:00,Cash
456,108,1081,Madhapur,Madhapur,11.79,35,275.83,1.2,2025-01-12 09:07:00,Cash
457,130,1016,Madhapur,Hitech City,11.64,33,437.16,2.2,2025-01-28 20:36:00,Cash
458,136,1100,Gachibowli,Gachibowli,15.6,33,203.68,1.0,2025-01-09 07:47:00,Cash
459,123,1067,Hyderabad,Secunderabad,6.29,43,469.25,1.1,2025-01-02 14:41:00,Cash
460,124,1080,Madhapur,Gachibowli,17.9,60,252.63,1.5,2025-01-30 06:16:00,UPI
461,129,1052,Hitech City,Gachibowli,10.67,7,58.83,1.5,2025-01-28 00:13:00,UPI
462,123,1046,Hyderabad,Gachibowli,18.38,38,220.37,1.2,2025-01-27 12:09:00,UPI
463,139,1023,Gachibowli,Kukatpally,2.38,59,470.04,1.1,2025-01-17 20:48:00,Cash
464,120,1070,Gachibowli,Gachibowli,8.97,43,145.59,1.8,2025-01-15 01:08:00,UPI
465,113,1037,Hitech City,Madhapur,22.01,14,315.12,1.5,2025-01-22 23:36:00,Card
466,127,1025,Madhapur,Hitech City,4.24,49,274.83,2.1,2025-01-25 03:57:00,Card
467,116,1050,Hitech City,Secunderabad,24.09,59,459.72,2.1,2025-01-20 07:13:00,Cash
468,137,1044,Madhapur,Secunderabad,10.74,20,428.94,1.3,2025-01-21 09:32:00,UPI
469,112,1017,Hitech City,Kukatpally,11.38,32,53.98,1.1,2025-01-21 07:09:00,Cash
470,133,1029,Madhapur,Hitech City,24.82,57,86.16,1.8,2025-01-21 21:43:00,UPI
471,109,1092,Hyderabad,Gachibowli,6.74,39,349.26,1.3,2025-01-28 02:12:00,Card
472,112,1008,Kukatpally,Secunderabad,21.65,34,170.25,2.0,2025-01-30 17:49:00,UPI
473,119,1023,Hyderabad,Hitech City,9.7,58,384.23,1.5,2025-01-15 00:40:00,Cash
474,134,1052,Hitech City,Kukatpally,7.57,45,227.08,2.3,2025-01-10 13:18:00,Card
475,110,1041,Hitech City,Kukatpally,5.11,14,167.82,1.5,2025-01-07 04:33:00,UPI
476,110,1091,Gachibowli,Kukatpally,3.18,24,465.62,1.8,2025-01-18 06:06:00,UPI
477,122,1085,Hyderabad,Madhapur,19.42,54,236.52,1.4,2025-01-01 09:53:00,UPI
478,123,1048,Madhapur,Secunderabad,11.34,27,365.86,2.2,2025-01-15 03:08:00,UPI
479,101,1018,Hitech City,Madhapur,15.94,20,197.12,2.3,2025-01-23 00:41:00,UPI
480,102,1034,Gachibowli,Hitech City,13.15,44,424.17,2.3,2025-01-09 00:35:00,Card
481,100,1009,Madhapur,Secunderabad,12.42,7,273.1,2.2,2025-01-29 00:23:00,Cash
482,148,1028,Hitech City,Secunderabad,20.76,48,152.68,1.2,2025-01-13 00:51:00,UPI
483,116,1086,Madhapur,Gachibowli,3.56,52,448.81,2.1,2025-01-29 18:17:00,Cash
484,121,1063,Gachibowli,Gachibowli,9.77,30,209.2,1.8,2025-01-30 01:43:00,UPI
485,139,1008,Hyderabad,Madhapur,9.31,54,269.3,1.7,2025-01-14 05:15:00,Cash
486,119,1060,Gachibowli,Hitech City,6.84,55,230.67,1.3,2025-01-23 14:09:00,UPI
487,105,1095,Hitech City,Secunderabad,7.37,5,417.0,1.3,2025-01-02 19:05:00,UPI
488,116,1033,Hyderabad,Madhapur,24.47,60,104.75,2.0,2025-01-18 11:03:00,UPI
489,129,1096,Kukatpally,Madhapur,5.4,7,222.16,2.4,2025-01-04 20:57:00,UPI
490,129,1019,Hitech City,Madhapur,13.56,17,168.56,2.5,2025-01-12 23:46:00,UPI
491,108,1054,Madhapur,Secunderabad,12.69,9,214.15,2.2,2025-01-23 18:42:00,Cash
492,147,1099,Kukatpally,Kukatpally,23.93,6,200.13,2.0,2025-01-16 23:58:00,Card
493,107,1037,Hitech City,Gachibowli,17.36,22,141.72,2.1,2025-01-27 18:08:00,UPI
494,119,1058,Kukatpally,Kukatpally,20.99,19,105.31,1.6,2025-01-11 14:36:00,Card
495,103,1056,Hyderabad,Madhapur,19.95,22,329.47,2.0,2025-01-18 07:41:00,Cash
496,147,1053,Hyderabad,Kukatpally,7.32,40,226.37,1.8,2025-01-16 18:33:00,Cash
497,133,1008,Kukatpally,Gachibowli,5.94,41,261.16,1.3,2025-01-25 23:04:00,Card
498,135,1091,Gachibowli,Gachibowli,14.39,21,385.52,1.6,2025-01-29 05:25:00,Card
499,130,1066,Hitech City,Secunderabad,24.69,44,88.39,1.6,2025-01-15 15:24:00,Cash
500,146,1073,Hitech City,Secunderabad,19.8,20,155.83,1.8,2025-01-07 23:15:00,Cash
501,133,1092,Gachibowli,Hitech City,20.8,58,137.05,1.3,2025-01-04 16:03:00,Card
502,140,1039,Hitech City,Madhapur,3.82,47,112.04,1.5,2025-01-29 23:25:00,UPI
503,137,1098,Madhapur,Hitech City,15.79,20,160.7,2.2,2025-01-03 17:20:00,Cash
504,113,1041,Hitech City,Secunderabad,23.31,55,380.72,2.5,2025-01-14 12:51:00,Cash
505,142,1056,Hyderabad,Madhapur,6.38,41,154.14,1.6,2025-01-09 00:28:00,UPI
506,126,1095,Hyderabad,Gachibowli,17.75,37,63.84,2.0,2025-01-23 05:22:00,Cash
507,125,1004,Hyderabad,Secunderabad,24.23,44,199.49,1.8,2025-01-03 16:14:00,Cash
508,122,1015,Hyderabad,Madhapur,24.6,54,127.79,1.4,2025-01-05 15:09:00,Card
509,120,1028,Hyderabad,Kukatpally,7.82,7,411.73,2.1,2025-01-20 13:39:00,UPI
510,111,1036,Kukatpally,Hitech City,8.32,40,346.26,1.4,2025-01-16 12:12:00,Cash
511,132,1039,Madhapur,Kukatpally,6.86,24,487.38,1.3,2025-01-21 13:41:00,UPI
512,139,1094,Kukatpally,Secunderabad,14.36,11,371.39,1.8,2025-01-06 06:30:00,Cash
513,131,1078,Gachibowli,Madhapur,21.29,9,243.88,1.4,2025-01-22 14:05:00,Cash
514,118,1039,Kukatpally,Madhapur,5.78,39,207.61,1.2,2025-01-11 21:43:00,UPI
515,149,1094,Madhapur,Hitech City,23.53,25,308.07,1.7,2025-01-21 05:24:00,Card
516,145,1093,Hitech City,Secunderabad,10.84,42,71.88,1.6,2025-01-20 21:37:00,Cash
517,144,1096,Hyderabad,Madhapur,4.19,48,102.09,1.3,2025-01-15 13:50:00,Card
518,102,1089,Madhapur,Hitech City,7.26,38,267.27,1.3,2025-01-19 17:05:00,Card
519,118,1049,Kukatpally,Hitech City,23.25,37,236.7,2.1,2025-01-20 04:48:00,Cash
520,100,1090,Hyderabad,Madhapur,24.73,36,438.37,1.9,2025-01-14 07:06:00,Cash
521,119,1006,Madhapur,Gachibowli,8.17,53,194.65,1.7,2025-01-25 23:59:00,Card
522,135,1096,Madhapur,Kukatpally,19.86,43,81.62,2.2,2025-01-11 15:50:00,UPI
523,143,1011,Kukatpally,Secunderabad,16.75,49,298.96,1.8,2025-01-07 15:10:00,Cash
524,114,1035,Hitech City,Kukatpally,13.75,41,288.25,1.8,2025-01-08 22:44:00,UPI
525,134,1032,Gachibowli,Kukatpally,24.04,41,367.31,1.3,2025-01-26 12:08:00,UPI
526,104,1009,Gachibowli,Secunderabad,17.68,10,165.31,2.2,2025-01-24 04:25:00,Card
527,149,1023,Hyderabad,Secunderabad,19.13,34,232.94,2.0,2025-01-22 04:38:00,Cash
528,121,1093,Kukatpally,Kukatpally,3.61,36,402.48,1.2,2025-01-27 00:27:00,Cash
529,105,1071,Gachibowli,Hitech City,16.96,28,390.97,2.1,2025-01-05 03:22:00,Card
530,101,1081,Hitech City,Gachibowli,10.53,31,318.95,2.0,2025-01-17 00:38:00,Card
531,117,1059,Hitech City,Gachibowli,13.67,39,84.36,1.4,2025-01-12 02:06:00,UPI
532,117,1100,Gachibowli,Secunderabad,14.14,26,473.15,1.4,2025-01-05 15:43:00,Card
533,136,1071,Hyderabad,Secunderabad,5.53,22,287.39,1.2,2025-01-06 20:02:00,Card
534,103,1038,Hyderabad,Madhapur,16.96,5,219.22,2.4,2025-01-17 12:04:00,UPI
535,139,1027,Kukatpally,Hitech City,7.87,41,459.85,2.3,2025-01-26 06:05:00,Cash
536,138,1061,Hyderabad,Madhapur,16.51,31,410.72,1.9,2025-01-08 22:23:00,Cash
537,108,1028,Hyderabad,Madhapur,4.43,52,307.2,1.8,2025-01-13 23:15:00,UPI
538,146,1096,Gachibowli,Madhapur,15.16,33,307.13,1.7,2025-01-13 12:35:00,Cash
539,144,1014,Gachibowli,Gachibowli,4.76,55,454.93,2.3,2025-01-03 15:46:00,Card
540,116,1008,Gachibowli,Gachibowli,10.22,20,496.98,1.9,2025-01-27 00:49:00,UPI
541,110,1039,Hitech City,Gachibowli,18.51,57,131.57,1.7,2025-01-23 01:04:00,Card
542,112,1039,Madhapur,Kukatpally,5.53,27,408.72,2.1,2025-01-07 00:50:00,UPI
543,102,1082,Hitech City,Madhapur,19.31,15,217.98,2.2,2025-01-12 21:40:00,Card
544,130,1083,Hyderabad,Gachibowli,9.41,26,117.52,1.6,2025-01-24 01:12:00,Card
545,129,1026,Gachibowli,Gachibowli,7.13,29,293.65,1.6,2025-01-11 10:54:00,Card
546,106,1013,Hitech City,Kukatpally,13.39,29,454.93,2.3,2025-01-29 01:18:00,UPI
